,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release date,artist popularity
9500,0.118,0.933,11.0,-6.273,0.0,0.08900000000000001,5.49e-06,0.677,0.157,0.374,179.967,167407.0,2012-10-09,[62]
9501,0.519,0.297,7.0,-10.281,1.0,0.0382,0.85,0.0418,0.0936,0.13,114.209,250044.0,2017-06-27,[6]
9502,0.865,0.5770000000000001,7.0,-5.581,1.0,0.0333,0.285,0.0,0.107,0.831,122.026,165303.0,2016-06-27,[0]
9503,0.406,0.5820000000000001,1.0,-13.62,1.0,0.0751,0.00411,0.585,0.242,0.672,125.878,173897.0,2020-04-17,[0]
9504,0.557,0.5660000000000001,0.0,-8.691,1.0,0.193,0.0156,0.0239,0.0746,0.772,98.378,149700.0,2020-05-15,"[37, 37]"
9505,0.561,0.76,11.0,-7.699,0.0,0.0451,0.0557,0.0546,0.353,0.174,139.967,236027.0,2008,[66]
9506,0.436,0.236,0.0,-14.697,0.0,0.0372,0.718,0.616,0.102,0.249,107.504,479845.0,2013-09-27,"[0, 5]"
9507,0.381,0.127,0.0,-22.061,1.0,0.0365,0.956,0.915,0.35100000000000003,0.127,128.629,167500.0,2009-09-09,[57]
9508,0.32299999999999995,0.464,2.0,-15.651,1.0,0.0341,0.863,0.8959999999999999,0.153,0.125,90.03299999999999,198954.0,2015-08-01,[3]
9509,0.662,0.215,9.0,-12.050999999999998,1.0,0.0319,0.797,0.115,0.104,0.395,99.981,70348.0,2013-09-20,[38]
9510,0.17800000000000002,0.915,6.0,-6.265,0.0,0.0895,0.285,0.00011,0.436,0.493,175.063,118928.0,2018-08-31,[35]
9511,0.552,0.336,7.0,-11.793,1.0,0.0338,0.403,0.000331,0.105,0.32,145.863,223000.0,1998-09-15,[50]
9512,0.0656,0.0371,7.0,-23.904,1.0,0.0406,0.984,0.91,0.0963,0.0327,69.78399999999999,394640.0,2010-06-08,"[0, 0, 27]"
9513,0.614,0.877,1.0,-9.585,1.0,0.0444,0.292,0.0,0.17600000000000002,0.591,98.482,367533.0,1996-11-15,[36]
9514,0.25,0.204,2.0,-13.135,1.0,0.0332,0.664,0.794,0.196,0.147,60.731,232360.0,2006,"[21, 10, 27]"
9515,0.461,0.621,1.0,-8.551,1.0,0.14400000000000002,0.269,0.0718,0.399,0.5429999999999999,175.87599999999995,199904.0,2018-10-05,[42]
9516,0.665,0.25,1.0,-21.057,1.0,0.0315,0.638,0.92,0.108,0.329,144.031,216715.0,2020-05-28,[0]
9517,0.62,0.206,11.0,-17.756,0.0,0.0333,0.939,0.745,0.105,0.183,130.05100000000002,178765.0,2020-10-10,[46]
9518,0.649,0.7390000000000001,9.0,-6.007999999999999,0.0,0.0356,0.000526,0.138,0.0762,0.604,124.022,222581.0,2016-09-13,[38]
9519,0.512,0.818,0.0,-5.089,1.0,0.0277,0.000798,0.000148,0.0962,0.451,129.97,220004.0,2011-08-08,[10]
9520,0.722,0.97,6.0,-3.0610000000000004,0.0,0.036000000000000004,0.127,0.0005059999999999999,0.107,0.932,119.976,224000.0,2019-04-26,[53]
9521,0.73,0.763,7.0,-7.3439999999999985,1.0,0.433,0.0394,0.0,0.124,0.517,168.041,275520.0,2005-02-22,[54]
9522,0.466,0.7909999999999999,7.0,-6.8279999999999985,1.0,0.0324,0.000559,0.0179,0.348,0.841,179.55200000000005,200533.0,1995,[3]
9523,0.301,0.672,2.0,-4.497,1.0,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,230289.0,2017-06-23,[90]
9524,0.45,0.5870000000000001,0.0,-12.674,1.0,0.0491,0.7340000000000001,0.43,0.29100000000000004,0.306,106.697,234359.0,2020-04-10,[28]
9525,0.245,0.0466,10.0,-29.679,1.0,0.0465,0.993,0.882,0.0981,0.17800000000000002,151.059,328320.0,2003-01-18,"[56, 39]"
9526,0.408,0.505,2.0,-13.733,1.0,0.212,0.261,0.0,0.165,0.637,180.441,98273.0,2018-10-01,[50]
9527,0.489,0.966,9.0,-3.788,1.0,0.0665,0.0272,0.028,0.15,0.7190000000000001,135.037,388693.0,2014-04-29,[52]
9528,0.444,0.00409,4.0,-29.455,1.0,0.0512,0.992,0.903,0.14,0.0622,134.392,317853.0,2020-11-22,"[67, 27]"
9529,0.708,0.209,10.0,-23.048,0.0,0.944,0.381,0.0,0.307,0.7090000000000001,79.575,160961.0,2016-10-28,"[3, 4]"
9530,0.411,0.248,5.0,-14.445,1.0,0.0722,0.81,0.0248,0.128,0.131,136.099,598992.0,2013-09-17,[12]
9531,0.5920000000000001,0.613,7.0,-9.937,1.0,0.0377,0.7809999999999999,0.0135,0.335,0.769,122.298,272707.0,2019-02-01,[49]
9532,0.181,0.552,2.0,-9.139,1.0,0.04,0.14800000000000002,0.7909999999999999,0.713,0.146,78.028,248135.0,2020-10-16,[14]
9533,0.8590000000000001,0.644,6.0,-3.047,1.0,0.124,0.0783,0.00762,0.217,0.378,92.046,214120.0,1999-02-23,[94]
9534,0.602,0.767,1.0,-7.794,1.0,0.049,0.579,0.807,0.147,0.117,94.971,152206.0,2016-11-18,[39]
9535,0.604,0.541,1.0,-7.377999999999999,0.0,0.0915,0.639,0.0,0.16899999999999998,0.892,134.326,191413.0,2010-01-01,"[69, 54, 54, 62, 54]"
9536,0.523,0.8759999999999999,11.0,-6.015,0.0,0.0399,5.45e-05,0.505,0.329,0.29100000000000004,137.997,224987.0,2010-07-27,[19]
9537,0.532,0.7759999999999999,0.0,-5.711,1.0,0.0396,0.14,0.0,0.13699999999999998,0.4,78.021,273160.0,2010-02-05,[70]
9538,0.369,0.779,11.0,-4.2360000000000015,1.0,0.0492,0.0229,0.109,0.302,0.335,126.495,184500.0,2014-08-01,[52]
9539,0.264,0.475,2.0,-8.9,0.0,0.033,0.0268,0.0957,0.386,0.208,153.211,176000.0,2020-10-20,[42]
9540,0.563,0.0639,5.0,-15.8,0.0,0.0814,0.978,0.0,0.116,0.45,135.774,1012204.0,2020-07-31,[26]
9541,0.75,0.928,6.0,-2.177,0.0,0.223,0.81,0.0,0.158,0.8190000000000001,145.033,257202.0,2017-07-17,"[61, 80, 26]"
9542,0.447,0.61,7.0,-6.7,0.0,0.0467,0.134,0.000361,0.0723,0.447,113.315,239678.0,2020-02-27,[56]
9543,0.628,0.767,6.0,-5.907,1.0,0.0735,0.0615,0.000105,0.133,0.551,93.958,338520.0,2013-11-18,[68]
9544,0.7829999999999999,0.297,4.0,-16.934,1.0,0.0597,0.52,0.0148,0.119,0.38,99.986,291680.0,2002,[34]
9545,0.116,0.389,10.0,-14.306,1.0,0.0404,0.968,0.888,0.155,0.0427,162.80200000000005,127200.0,2020-11-22,[44]
9546,0.306,0.16399999999999998,7.0,-12.098,1.0,0.0325,0.8240000000000001,1.52e-05,0.121,0.125,121.446,310293.0,2010-11-11,"[60, 62]"
9547,0.0773,0.939,5.0,-4.6,1.0,0.107,3.32e-06,0.0429,0.308,0.276,176.701,175320.0,2020-10-09,[44]
9548,0.499,0.561,9.0,-6.922999999999999,0.0,0.0304,0.863,0.0172,0.115,0.201,116.936,216307.0,2006-05-30,[44]
9549,0.652,0.339,0.0,-19.458,1.0,0.0374,0.757,0.939,0.112,0.971,140.006,51001.0,2020-01-05,[31]
9550,0.826,0.568,7.0,-9.272,1.0,0.3670000000000001,0.5770000000000001,0.0,0.17600000000000002,0.529,139.996,166714.0,2020-08-14,[1]
9551,0.31,0.701,11.0,-6.062,1.0,0.0643,0.264,0.000132,0.157,0.375,103.942,140769.0,2012-10-12,[3]
9552,0.505,0.392,5.0,-7.666,1.0,0.0297,0.421,0.0,0.387,0.541,130.454,253506.0,2020-08-18,[44]
9553,0.183,0.349,0.0,-12.705,0.0,0.0345,0.175,0.967,0.0932,0.0484,60.233,140794.0,2019-11-01,[56]
9554,0.332,0.993,2.0,-2.888,1.0,0.13699999999999998,0.000646,0.0,0.0719,0.461,154.029,91707.0,2013-05-28,[76]
9555,0.44,0.408,9.0,-15.334,0.0,0.439,0.0152,0.0,0.136,0.557,78.639,149029.0,2018-10-10,[28]
9556,0.23,0.337,5.0,-22.85,1.0,0.297,0.2,0.228,0.305,0.108,64.141,545227.0,2017-11-15,"[0, 0, 1]"
9557,0.6759999999999999,0.82,0.0,-7.502999999999999,1.0,0.0352,0.535,0.000336,0.0883,0.8270000000000001,113.004,178000.0,2020-06-12,[3]
9558,0.594,0.961,11.0,-6.107,0.0,0.0838,0.0329,0.0265,0.802,0.6,160.017,191326.0,2011-12-05,[78]
9559,0.506,0.68,7.0,-8.437999999999999,1.0,0.242,0.782,0.0075400000000000016,0.769,0.545,119.571,267120.0,2020-09-21,[2]
9560,0.652,0.847,6.0,-8.285,0.0,0.281,0.024,0.000269,0.215,0.472,169.34900000000005,167520.0,2012-04-24,"[27, 11]"
9561,0.425,0.98,4.0,-2.357,0.0,0.107,5.6299999999999986e-05,0.000338,0.722,0.228,100.022,221920.0,2018-03-09,[30]
9562,0.622,0.762,5.0,-5.5779999999999985,1.0,0.0384,0.0219,0.0,0.0809,0.645,107.983,231905.0,2014-04-15,[80]
9563,0.695,0.6890000000000001,4.0,-6.65,1.0,0.326,0.305,0.0,0.153,0.456,140.024,205767.0,2020-08-28,[18]
9564,0.142,0.898,10.0,-16.551,0.0,0.08,0.6679999999999999,0.957,0.135,0.0243,58.13399999999999,137589.0,2020-08-23,"[62, 59, 56]"
9565,0.7879999999999999,0.762,9.0,-4.9110000000000005,0.0,0.193,0.0515,0.0,0.274,0.792,90.956,233533.0,2007-09-25,[64]
9566,0.838,0.636,11.0,-8.56,0.0,0.227,0.311,0.0,0.112,0.374,99.979,238362.0,2018-05-19,"[39, 36, 31, 21, 42, 39]"
9567,0.669,0.792,11.0,-7.6560000000000015,0.0,0.369,0.0155,1.7199999999999998e-05,0.0453,0.5479999999999999,87.34200000000001,354747.0,1992-06-09,"[41, 53, 7, 7, 7]"
9568,0.747,0.524,10.0,-6.807,0.0,0.245,0.0306,0.0,0.2,0.363,140.053,213132.0,2017-08-18,"[84, 93]"
9569,0.525,0.933,8.0,-5.2010000000000005,1.0,0.0949,0.0011,1.5e-05,0.247,0.55,78.917,198623.0,2016-07-08,[60]
9570,0.725,0.5660000000000001,1.0,-13.123,1.0,0.0545,0.0049,0.645,0.208,0.28,120.051,136000.0,2020-06-10,[46]
9571,0.904,0.642,10.0,-8.495,0.0,0.273,0.243,0.0,0.133,0.718,95.755,230427.0,1998-05-01,[74]
9572,0.6629999999999999,0.914,11.0,-4.28,0.0,0.0453,0.0092,0.0,0.649,0.8740000000000001,116.034,193573.0,2012-01-01,[62]
9573,0.5489999999999999,0.903,7.0,-5.482,1.0,0.0475,0.0278,2.4e-05,0.188,0.195,143.987,233960.0,2020-11-20,[73]
9574,0.385,0.482,9.0,-11.095999999999998,0.0,0.447,0.708,0.00218,0.476,0.34600000000000003,73.692,248985.0,2014-09-27,[2]
9575,0.404,0.485,10.0,-10.782,1.0,0.0614,0.256,0.000755,0.0699,0.5379999999999999,172.613,172027.0,2013-08-20,[58]
9576,0.619,0.889,10.0,-3.108,0.0,0.219,0.0483,0.0,0.324,0.622,77.058,240021.0,2015-04-29,[99]
9577,0.8,0.284,11.0,-14.307,1.0,0.916,0.6509999999999999,0.0,0.373,0.7090000000000001,43.223,36573.0,1993-02-10,[41]
9578,0.449,0.53,11.0,-7.082000000000002,1.0,0.0393,0.526,0.00232,0.121,0.236,151.812,203442.0,2020-06-26,[16]
9579,0.614,0.154,5.0,-17.078,1.0,0.0548,0.8320000000000001,0.7909999999999999,0.105,0.275,139.91299999999998,91077.0,2020-08-07,[42]
9580,0.379,0.17600000000000002,9.0,-21.848000000000006,1.0,0.0421,0.966,0.91,0.118,0.0928,120.221,147383.0,2020-09-18,[48]
9581,0.8009999999999999,0.495,11.0,-14.166,0.0,0.936,0.163,0.423,0.0913,0.393,155.211,123581.0,2020-03-27,[0]
9582,0.815,0.812,1.0,-4.6110000000000015,1.0,0.234,0.00527,0.0,0.391,0.664,152.02200000000005,265173.0,2001-02-13,"[64, 65]"
9583,0.21,0.706,6.0,-10.668,1.0,0.0817,0.244,0.0473,0.583,0.158,96.52,61000.0,2011-10-25,[52]
9584,0.579,0.773,7.0,-5.4110000000000005,1.0,0.0977,0.911,0.935,0.108,0.13,84.383,84989.0,2019-12-03,[0]
9585,0.7140000000000001,0.335,8.0,-15.575,1.0,0.916,0.309,0.0,0.39,0.7759999999999999,130.409,151565.0,2019-07-30,"[1, 2, 9]"
9586,0.187,0.944,8.0,-5.694,1.0,0.149,0.0203,0.00335,0.547,0.431,81.95,299200.0,2019-11-01,[76]
9587,0.672,0.483,6.0,-9.607,1.0,0.0317,0.00245,0.0594,0.0787,0.541,128.001,348750.0,2017-03-17,"[49, 25]"
9588,0.5379999999999999,0.00566,7.0,-24.754,0.0,0.0541,0.994,0.934,0.123,0.32299999999999995,68.399,117377.0,2016-07-19,[27]
9589,0.841,0.235,2.0,-16.09,1.0,0.0352,0.441,0.422,0.108,0.34600000000000003,140.045,128082.0,2020-11-18,[17]
9590,0.613,0.446,2.0,-18.193,1.0,0.0709,0.1,0.7509999999999999,0.0684,0.5589999999999999,124.985,98061.0,2020-10-29,[38]
9591,0.517,0.514,4.0,-11.468,1.0,0.0783,0.551,0.0,0.118,0.227,95.72,222795.0,1999-06-18,[0]
9592,0.418,0.526,4.0,-10.073,1.0,0.0524,0.929,0.853,0.14,0.33,107.91,118549.0,2020-05-17,[40]
9593,0.181,0.995,8.0,-11.977,1.0,0.0456,0.893,0.963,0.95,0.00155,80.624,64274.0,2016-06-13,"[59, 59, 60]"
9594,0.57,0.931,4.0,-5.78,0.0,0.0503,0.0429,0.0,0.375,0.4,105.37,247307.0,1986,[70]
9595,0.35,0.877,6.0,-3.812,1.0,0.0742,0.491,0.0,0.161,0.813,178.058,171259.0,2019-10-18,[14]
9596,0.935,0.467,10.0,-10.992,0.0,0.162,0.00122,0.0,0.127,0.21,120.984,185732.0,2015-08-18,[16]
9597,0.7929999999999999,0.693,5.0,-11.447,0.0,0.0373,0.00104,0.529,0.0668,0.66,125.012,233040.0,2020-10-23,[69]
9598,0.17600000000000002,0.115,0.0,-19.65,1.0,0.0415,0.965,0.826,0.135,0.0289,66.615,516063.0,2018-07-11,[0]
9599,0.402,0.912,7.0,-7.0939999999999985,1.0,0.0651,0.00367,0.274,0.802,0.687,143.231,263227.0,1973-02-11,[69]
9600,0.3670000000000001,0.897,0.0,-5.126,0.0,0.138,0.0465,0.846,0.321,0.561,147.34,330800.0,2013-06-25,[18]
9601,0.373,0.17600000000000002,5.0,-14.121,1.0,0.0292,0.951,2.43e-05,0.127,0.175,101.212,167507.0,1958,[78]
9602,0.6970000000000001,0.62,0.0,-7.282,1.0,0.0346,0.66,0.0,0.1,0.722,138.13,196893.0,2018-10-26,[6]
9603,0.221,0.115,2.0,-21.258000000000006,0.0,0.043,0.942,0.9,0.0861,0.361,111.513,164267.0,2020-11-16,"[82, 50]"
9604,0.421,0.6,3.0,-11.125,1.0,0.585,0.425,0.252,0.109,0.297,77.425,324027.0,2018-08-10,[41]
9605,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160.0,2016-09-16,[88]
9606,0.6509999999999999,0.6559999999999999,9.0,-7.907,1.0,0.0378,0.0151,0.0229,0.229,0.964,115.746,206373.0,2009-10-01,[0]
9607,0.409,0.563,5.0,-10.424,0.0,0.0547,0.0524,0.888,0.354,0.237,113.728,373918.0,2019-12-03,[44]
9608,0.7909999999999999,0.825,6.0,-4.115,1.0,0.0663,0.0762,0.000831,0.157,0.545,127.909,217500.0,2020-04-24,"[61, 51]"
9609,0.685,0.443,0.0,-7.462999999999999,1.0,0.0376,0.7959999999999999,6.94e-06,0.115,0.703,136.958,194963.0,2016-10-21,[69]
9610,0.665,0.831,1.0,-4.208,1.0,0.407,0.619,0.0,0.097,0.61,111.742,197220.0,2020-04-10,[71]
9611,0.767,0.552,4.0,-8.56,0.0,0.0732,0.000201,0.846,0.106,0.198,140.001,208147.0,2019-07-25,[18]
9612,0.473,0.4,1.0,-10.2,0.0,0.147,0.901,0.857,0.179,0.36,88.15100000000002,76867.0,1996-05-08,[25]
9613,0.7909999999999999,0.731,0.0,-9.178,0.0,0.0374,0.115,6.62e-06,0.495,0.763,129.906,505782.0,2018-07-31,"[26, 2]"
9614,0.746,0.327,10.0,-14.123,0.0,0.0373,0.00483,0.59,0.72,0.69,125.02,216000.0,2020-10-25,[15]
9615,0.589,0.815,4.0,-5.64,0.0,0.0624,0.000259,6.82e-06,0.298,0.388,129.966,227733.0,2017-09-14,[55]
9616,0.187,0.182,1.0,-20.415,1.0,0.0439,0.938,0.873,0.102,0.0529,120.29,126500.0,2018-08-16,[44]
9617,0.583,0.8370000000000001,5.0,-4.759,1.0,0.0385,0.315,0.0,0.227,0.455,97.838,263360.0,2020-06-12,[59]
9618,0.512,0.736,10.0,-14.678,0.0,0.0379,0.00672,0.736,0.358,0.799,94.991,165245.0,2020-06-01,[34]
9619,0.598,0.35100000000000003,0.0,-12.353,1.0,0.433,0.8,0.0,0.0654,0.812,183.317,62067.0,2009-10-13,[55]
9620,0.0793,0.131,9.0,-22.254,1.0,0.0375,0.948,0.97,0.0967,0.0472,75.85,359240.0,2002-01-22,[54]
9621,0.716,0.452,1.0,-9.284,0.0,0.0526,0.0578,0.0,0.233,0.103,140.042,220513.0,2020-04-28,[33]
9622,0.314,0.213,1.0,-20.158,0.0,0.0629,0.908,0.911,0.106,0.0358,119.9,172500.0,2016-06-27,[53]
9623,0.644,0.599,10.0,-4.397,0.0,0.333,0.236,0.0,0.0918,0.7909999999999999,99.655,116031.0,2020-04-17,[69]
9624,0.7020000000000001,0.871,6.0,-7.651,1.0,0.055,0.0126,0.937,0.0941,0.63,179.895,154750.0,2019-10-25,[17]
9625,0.75,0.687,4.0,-6.602,1.0,0.0285,0.659,4.22e-05,0.248,0.856,130.37,214067.0,1989-01-01,[42]
9626,0.224,0.179,0.0,-19.186,0.0,0.0365,0.95,0.7809999999999999,0.08199999999999999,0.309,175.243,569107.0,2011-05-13,[0]
9627,0.758,0.258,8.0,-16.451,0.0,0.0387,0.903,0.8320000000000001,0.107,0.617,100.037,127200.0,2020-09-07,[42]
9628,0.42,0.188,6.0,-14.845,1.0,0.0508,0.487,0.0,0.353,0.5,92.182,262080.0,2014-05-02,[57]
9629,0.16899999999999998,0.207,2.0,-12.271,0.0,0.0368,0.947,0.871,0.0994,0.0856,53.674,248227.0,2020-11-13,"[69, 50, 34]"
9630,0.625,0.561,3.0,-17.384,1.0,0.0339,0.612,0.159,0.117,0.787,123.18,235133.0,2014-05-16,[12]
9631,0.4,0.523,5.0,-22.056,0.0,0.195,0.893,0.0102,0.545,0.258,83.18299999999998,122369.0,2014-11-07,[43]
9632,0.211,0.956,2.0,-4.588,1.0,0.29,0.00125,0.00293,0.102,0.269,180.269,140333.0,1998-06-23,[39]
9633,0.8109999999999999,0.735,3.0,-7.773,0.0,0.0549,0.000317,0.867,0.0711,0.403,120.011,440000.0,2020-04-03,[9]
9634,0.444,0.282,0.0,-14.509,1.0,0.0306,0.974,0.947,0.334,0.691,77.44800000000002,208000.0,2020-11-11,"[80, 15, 56]"
9635,0.6,0.122,8.0,-26.809,1.0,0.394,0.603,0.0,0.16899999999999998,0.61,113.875,47288.0,2018-12-28,[48]
9636,0.607,0.932,7.0,-6.817,1.0,0.047,0.00203,0.8759999999999999,0.101,0.111,126.007,459939.0,2019-05-03,"[55, 72]"
9637,0.711,0.66,2.0,-11.214,1.0,0.18,0.0415,0.8320000000000001,0.149,0.477,155.099,148716.0,2020-03-27,[3]
9638,0.6809999999999999,0.815,7.0,-5.256,1.0,0.029,0.00436,0.0,0.322,0.897,122.019,181848.0,2020-03-19,[48]
9639,0.398,0.43,5.0,-7.5379999999999985,0.0,0.0385,0.8009999999999999,0.0,0.107,0.274,139.548,265989.0,2006-07-25,[32]
9640,0.0,0.14,2.0,-20.371,1.0,0.0,0.944,0.418,0.0,0.0,0.0,4493.0,2015-06-29,[10]
9641,0.419,0.381,5.0,-9.024,0.0,0.0288,0.199,0.00602,0.103,0.172,129.22899999999998,287954.0,2020-10-30,[51]
9642,0.655,0.905,6.0,-4.913,0.0,0.049,0.0025800000000000003,0.8390000000000001,0.305,0.454,125.976,218437.0,2019-06-07,"[45, 53]"
9643,0.199,0.257,0.0,-17.742,1.0,0.0355,0.99,0.0146,0.172,0.41,133.497,102093.0,2010-08-01,[69]
9644,0.102,0.904,10.0,-15.894,1.0,0.305,0.958,0.983,0.537,0.0259,71.274,81542.0,2016-08-05,[]
9645,0.73,0.777,3.0,-5.199,0.0,0.0479,0.108,0.000467,0.069,0.591,130.0,284867.0,2011-01-01,"[81, 86]"
9646,0.6990000000000001,0.355,1.0,-13.659,0.0,0.244,0.737,4.09e-06,0.245,0.188,92.095,161776.0,2018-12-24,"[73, 64]"
9647,0.423,0.8690000000000001,5.0,-7.081,1.0,0.0902,0.0169,0.00109,0.536,0.5720000000000001,145.517,226027.0,2019-11-01,[27]
9648,0.7170000000000001,0.271,10.0,-14.427,1.0,0.948,0.7490000000000001,0.0,0.0931,0.341,108.513,175258.0,2016-06-01,"[0, 12]"
9649,0.373,0.949,4.0,-5.1160000000000005,1.0,0.0478,0.175,0.0,0.965,0.6459999999999999,106.682,240453.0,2011-01-01,[50]
9650,0.48,0.381,9.0,-20.322,0.0,0.0398,0.853,0.902,0.112,0.778,155.006,96595.0,2017-09-04,[0]
9651,0.495,0.476,4.0,-10.606,1.0,0.0623,0.568,4.26e-06,0.228,0.7809999999999999,127.377,442107.0,2017-01-09,[0]
9652,0.685,0.958,10.0,-0.946,0.0,0.136,0.0484,0.0247,0.104,0.746,96.002,189080.0,2015-09-11,[63]
9653,0.677,0.6890000000000001,4.0,-5.074,1.0,0.056,0.234,0.0,0.285,0.95,108.927,108124.0,2015-05-19,[34]
9654,0.7809999999999999,0.5429999999999999,5.0,-11.451,1.0,0.0897,0.0367,0.0666,0.0326,0.852,76.986,241255.0,1994,[33]
9655,0.394,0.135,0.0,-19.084,1.0,0.0315,0.956,0.936,0.109,0.066,89.055,257962.0,2014-04-14,[17]
9656,0.866,0.615,9.0,-7.5539999999999985,1.0,0.0979,0.123,0.000238,0.345,0.931,119.515,148040.0,1994-03-12,[72]
9657,0.225,0.22,0.0,-13.933,1.0,0.0323,0.944,0.396,0.373,0.0335,141.44,361456.0,2016-10-25,[0]
9658,0.747,0.67,11.0,-9.068,1.0,0.214,0.0218,0.785,0.219,0.397,105.405,209742.0,2020-11-13,[25]
9659,0.562,0.597,7.0,-10.08,1.0,0.0393,0.775,0.000346,0.331,0.708,181.108,142480.0,2018-11-23,[29]
9660,0.431,0.815,2.0,-5.066,1.0,0.0472,0.000211,0.000537,0.16399999999999998,0.362,163.88,231283.0,2018-10-12,[54]
9661,0.688,0.711,0.0,-5.591,1.0,0.114,0.677,1.83e-06,0.371,0.496,82.936,197939.0,2019-02-14,[38]
9662,0.204,0.905,11.0,-24.192,0.0,0.0337,0.106,0.941,0.586,0.0199,97.921,103407.0,2018-07-09,[15]
9663,0.3670000000000001,0.0923,0.0,-24.025,1.0,0.0498,0.993,0.87,0.0868,0.195,75.783,213073.0,2013-09-24,"[38, 12]"
9664,0.89,0.381,5.0,-16.831,1.0,0.073,0.0192,0.618,0.0965,0.935,119.977,122092.0,2020-06-07,[29]
9665,0.494,0.921,2.0,-7.577000000000001,1.0,0.171,0.00349,7.41e-06,0.855,0.359,124.524,217044.0,2016-10-02,[36]
9666,0.458,0.599,7.0,-10.239,1.0,0.0334,0.134,0.083,0.192,0.159,80.74600000000002,146578.0,2015-09-25,[2]
9667,0.28600000000000003,0.045,11.0,-27.32,0.0,0.0431,0.978,0.263,0.112,0.0733,89.694,116920.0,2015-09-18,"[64, 72, 60]"
9668,0.354,0.16399999999999998,10.0,-21.243,1.0,0.037000000000000005,0.995,0.933,0.117,0.8640000000000001,154.75,81107.0,2020-11-14,"[82, 42]"
9669,0.8590000000000001,0.116,11.0,-18.371,0.0,0.0853,0.00956,0.88,0.0877,0.516,125.034,163709.0,2020-08-06,[47]
9670,0.603,0.183,6.0,-13.107,0.0,0.0356,0.696,0.446,0.0928,0.132,72.959,144658.0,2020-03-11,"[64, 63]"
9671,0.675,0.353,7.0,-9.274,1.0,0.488,0.315,0.00144,0.0898,0.68,92.383,226747.0,2004,[0]
9672,0.599,0.71,2.0,-6.319,1.0,0.0349,0.0824,0.0,0.227,0.503,116.024,190627.0,2012-01-01,[65]
9673,0.636,0.638,11.0,-8.721,1.0,0.172,0.447,8.170000000000001e-05,0.422,0.7440000000000001,129.858,250245.0,2020-04-17,"[50, 59, 82, 63, 51, 56, 35, 37, 26]"
9674,0.406,0.254,5.0,-13.797,1.0,0.0699,0.981,0.000679,0.202,0.5589999999999999,114.409,132718.0,2014-04-28,[0]
9675,0.6609999999999999,0.633,7.0,-5.9860000000000015,1.0,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760.0,2019-11-01,[73]
9676,0.746,0.912,10.0,-4.668,1.0,0.212,0.146,0.000332,0.942,0.542,128.059,190327.0,2016-06-13,[35]
9677,0.388,0.772,9.0,-7.898,1.0,0.0741,0.0508,0.602,0.469,0.457,110.093,255321.0,2020-06-01,[27]
9678,0.387,0.28,7.0,-10.759,1.0,0.0294,0.7709999999999999,0.6729999999999999,0.16,0.664,100.435,150387.0,1998-01-01,[10]
9679,0.696,0.718,5.0,-6.686,0.0,0.162,0.5,0.0,0.0752,0.544,135.02200000000002,273816.0,2020-04-30,[45]
9680,0.522,0.203,11.0,-20.514,0.0,0.029,0.728,0.7759999999999999,0.271,0.603,109.802,74214.0,2020-08-18,[33]
9681,0.6829999999999999,0.594,2.0,-8.289,1.0,0.0347,0.385,8.609999999999999e-05,0.121,0.7340000000000001,115.099,250400.0,2004-09-28,[69]
9682,0.792,0.93,10.0,-5.767,0.0,0.13699999999999998,0.342,0.0,0.35100000000000003,0.8859999999999999,113.429,340480.0,2007-01-10,"[48, 47, 30]"
9683,0.265,0.172,9.0,-16.192,1.0,0.0409,0.94,0.0176,0.0675,0.0973,63.428,388800.0,2004,"[19, 33, 33]"
